# started on Thu Aug 22 23:09:44 2024

1791.84	msec	task-clock:u	1791840565	100.00	1.000	CPUs utilized
0		context-switches:u	1791840565	100.00	0.000	/sec
0		cpu-migrations:u	1791840565	100.00	0.000	/sec
27		page-faults:u	1791840565	100.00	15.068	/sec
4294114268		cycles:u	896379182	50.00	2.396	GHz
7728715256		instructions:u	896346308	50.00	1.80	insn per cycle
2576175624		branches:u	895845348	49.00	1.438	G/sec
3780		branch-misses:u	895837585	49.00	0.00	of all branches
74792		L1-dcache-loads:u	895865384	49.00	41.740	K/sec
3616		L1-dcache-load-misses:u	895865865	49.00	4.83	of all L1-dcache accesses
6392		LLC-loads:u	895914589	49.00	3.567	K/sec
21		LLC-load-misses:u	767493904	42.00	0.33	of all LL-cache accesses
3436503146		L1-icache-loads:u	767996272	42.00	1.918	G/sec
4		L1-icache-load-misses:u	768001093	42.00	0.00	of all L1-icache accesses
0		dTLB-loads:u	768002792	42.00	0.000	/sec
0		dTLB-load-misses:u	767974496	42.00		
3006794267		iTLB-loads:u	767973941	42.00	1.678	G/sec
7		iTLB-load-misses:u	767925813	42.00	0.00	of all iTLB cache accesses
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
