# started on Thu Aug 22 22:56:47 2024

2090.11	msec	task-clock:u	2090109677	100.00	1.000	CPUs utilized
0		context-switches:u	2090109677	100.00	0.000	/sec
0		cpu-migrations:u	2090109677	100.00	0.000	/sec
28		page-faults:u	2090109677	100.00	13.396	/sec
5009464054		cycles:u	1037664717	49.00	2.397	GHz
5903625786		instructions:u	1044929940	49.00	1.18	insn per cycle
2325589657		branches:u	1048895534	50.00	1.113	G/sec
3789		branch-misses:u	1052892496	50.00	0.00	of all branches
74661		L1-dcache-loads:u	1054138183	50.00	35.721	K/sec
3600		L1-dcache-load-misses:u	1054134125	50.00	4.82	of all L1-dcache accesses
6517		LLC-loads:u	1054133018	50.00	3.118	K/sec
552		LLC-load-misses:u	897178071	42.00	8.47	of all LL-cache accesses
4652401145		L1-icache-loads:u	893211625	42.00	2.226	G/sec
770		L1-icache-load-misses:u	889216685	42.00	0.00	of all L1-icache accesses
0		dTLB-loads:u	888003067	42.00	0.000	/sec
0		dTLB-load-misses:u	887974569	42.00		
4473588576		iTLB-loads:u	887975366	42.00	2.140	G/sec
2		iTLB-load-misses:u	887975383	42.00	0.00	of all iTLB cache accesses
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
