# started on Fri Aug 23 20:59:05 2024

939.11	msec	task-clock:u	939114589	100.00	1.000	CPUs utilized
0		context-switches:u	939114589	100.00	0.000	/sec
0		cpu-migrations:u	939114589	100.00	0.000	/sec
27		page-faults:u	939114589	100.00	28.750	/sec
2249546477		cycles:u	463127925	49.00	2.395	GHz
4477272668		instructions:u	463096124	49.00	1.99	insn per cycle
2163820111		branches:u	463106794	49.00	2.304	G/sec
3526		branch-misses:u	463115482	49.00	0.00	of all branches
71746		L1-dcache-loads:u	465782963	49.00	76.397	K/sec
3388		L1-dcache-load-misses:u	469779887	50.00	4.72	of all L1-dcache accesses
5482		LLC-loads:u	473779739	50.00	5.837	K/sec
4		LLC-load-misses:u	407992369	43.00	0.07	of all LL-cache accesses
2186748075		L1-icache-loads:u	408018928	43.00	2.329	G/sec
11		L1-icache-load-misses:u	408007330	43.00	0.00	of all L1-icache accesses
0		dTLB-loads:u	407999478	43.00	0.000	/sec
55		dTLB-load-misses:u	405338831	43.00		
2164589459		iTLB-loads:u	401335315	42.00	2.305	G/sec
23		iTLB-load-misses:u	397334294	42.00	0.00	of all iTLB cache accesses
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
