# started on Fri Aug 23 20:41:53 2024

939.19	msec	task-clock:u	939193865	100.00	0.999	CPUs utilized
0		context-switches:u	939193865	100.00	0.000	/sec
0		cpu-migrations:u	939193865	100.00	0.000	/sec
27		page-faults:u	939193865	100.00	28.748	/sec
2250041298		cycles:u	464140348	49.00	2.396	GHz
4519840338		instructions:u	464147795	49.00	2.01	insn per cycle
2166761493		branches:u	463285552	49.00	2.307	G/sec
3821		branch-misses:u	463262182	49.00	0.00	of all branches
72408		L1-dcache-loads:u	466468200	49.00	77.096	K/sec
3311		L1-dcache-load-misses:u	470470758	50.00	4.57	of all L1-dcache accesses
5738		LLC-loads:u	474469515	50.00	6.109	K/sec
41		LLC-load-misses:u	407050293	43.00	0.71	of all LL-cache accesses
2209732132		L1-icache-loads:u	407909776	43.00	2.353	G/sec
36		L1-icache-load-misses:u	407934757	43.00	0.00	of all L1-icache accesses
0		dTLB-loads:u	407930869	43.00	0.000	/sec
51		dTLB-load-misses:u	404731498	43.00		
2188844309		iTLB-loads:u	400727090	42.00	2.331	G/sec
37		iTLB-load-misses:u	396774905	42.00	0.00	of all iTLB cache accesses
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
