# started on Fri Aug 23 20:39:24 2024

947.72	msec	task-clock:u	947721347	100.00	1.000	CPUs utilized
0		context-switches:u	947721347	100.00	0.000	/sec
0		cpu-migrations:u	947721347	100.00	0.000	/sec
27		page-faults:u	947721347	100.00	28.489	/sec
2270610047		cycles:u	471777016	49.00	2.396	GHz
4514899103		instructions:u	471750293	49.00	1.99	insn per cycle
2169037623		branches:u	471742848	49.00	2.289	G/sec
4423		branch-misses:u	471741646	49.00	0.00	of all branches
77650		L1-dcache-loads:u	471733847	49.00	81.933	K/sec
3594		L1-dcache-load-misses:u	471732699	49.00	4.63	of all L1-dcache accesses
5530		LLC-loads:u	475565384	50.00	5.835	K/sec
34		LLC-load-misses:u	407972888	43.00	0.61	of all LL-cache accesses
2221261503		L1-icache-loads:u	407979629	43.00	2.344	G/sec
4		L1-icache-load-misses:u	407982257	43.00	0.00	of all L1-icache accesses
0		dTLB-loads:u	407988073	43.00	0.000	/sec
0		dTLB-load-misses:u	407990740	43.00		
2196161943		iTLB-loads:u	407989168	43.00	2.317	G/sec
11		iTLB-load-misses:u	404158610	42.00	0.00	of all iTLB cache accesses
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
