# started on Fri Aug 23 21:38:39 2024

976.65	msec	task-clock:u	976646830	100.00	1.000	CPUs utilized
0		context-switches:u	976646830	100.00	0.000	/sec
0		cpu-migrations:u	976646830	100.00	0.000	/sec
27		page-faults:u	976646830	100.00	27.646	/sec
2340182025		cycles:u	478615244	49.00	2.396	GHz
4614832394		instructions:u	482615441	49.00	1.97	insn per cycle
2177457342		branches:u	486619905	49.00	2.230	G/sec
3881		branch-misses:u	490611053	50.00	0.00	of all branches
72725		L1-dcache-loads:u	494611166	50.00	74.464	K/sec
3335		L1-dcache-load-misses:u	498610372	51.00	4.59	of all L1-dcache accesses
5819		LLC-loads:u	500655033	51.00	5.958	K/sec
293		LLC-load-misses:u	426038590	43.00	5.04	of all LL-cache accesses
2243424196		L1-icache-loads:u	422031276	43.00	2.297	G/sec
572		L1-icache-load-misses:u	418034037	42.00	0.00	of all L1-icache accesses
2476		dTLB-loads:u	414035555	42.00	2.535	K/sec
47		dTLB-load-misses:u	410036310	41.00	1.90	of all dTLB cache accesses
2211051039		iTLB-loads:u	407991276	41.00	2.264	G/sec
0		iTLB-load-misses:u	407990966	41.00		
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
