# started on Fri Aug 23 21:34:04 2024

933.24	msec	task-clock:u	933242090	100.00	1.000	CPUs utilized
0		context-switches:u	933242090	100.00	0.000	/sec
0		cpu-migrations:u	933242090	100.00	0.000	/sec
27		page-faults:u	933242090	100.00	28.931	/sec
2235913646		cycles:u	457394535	49.00	2.396	GHz
4378472841		instructions:u	457363426	49.00	1.96	insn per cycle
2161781623		branches:u	459549904	49.00	2.316	G/sec
3505		branch-misses:u	463549333	49.00	0.00	of all branches
70805		L1-dcache-loads:u	467495514	50.00	75.870	K/sec
3141		L1-dcache-load-misses:u	471438963	50.00	4.44	of all L1-dcache accesses
5297		LLC-loads:u	475440554	50.00	5.676	K/sec
11		LLC-load-misses:u	407878775	43.00	0.21	of all LL-cache accesses
2163106450		L1-icache-loads:u	407880445	43.00	2.318	G/sec
680		L1-icache-load-misses:u	405692369	43.00	0.00	of all L1-icache accesses
2399		dTLB-loads:u	401746056	43.00	2.571	K/sec
44		dTLB-load-misses:u	397809667	42.00	1.83	of all dTLB cache accesses
2162855164		iTLB-loads:u	393802034	42.00	2.318	G/sec
38		iTLB-load-misses:u	389805500	41.00	0.00	of all iTLB cache accesses
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
