# started on Fri Sep  6 06:11:55 2024

929.47	msec	task-clock:u	929472720	100.00	1.000	CPUs utilized
0		context-switches:u	929472720	100.00	0.000	/sec
0		cpu-migrations:u	929472720	100.00	0.000	/sec
33		page-faults:u	929472720	100.00	35.504	/sec
2169364439		cycles:u	453542313	48.00	2.334	GHz
6355680902		instructions:u	454825999	48.00	2.93	insn per cycle
2114813161		branches:u	458824869	49.00	2.275	G/sec
4251088		branch-misses:u	462825313	49.00	0.20	of all branches
73964		L1-dcache-loads:u	466808534	50.00	79.576	K/sec
3267		L1-dcache-load-misses:u	470807180	50.00	4.42	of all L1-dcache accesses
5594		LLC-loads:u	474805832	51.00	6.018	K/sec
31		LLC-load-misses:u	407948332	43.00	0.55	of all LL-cache accesses
2172715748		L1-icache-loads:u	406647316	43.00	2.338	G/sec
1761		L1-icache-load-misses:u	402646406	43.00	0.00	of all L1-icache accesses
6810		dTLB-loads:u	398665669	42.00	7.327	K/sec
105		dTLB-load-misses:u	394664094	42.00	1.54	of all dTLB cache accesses
2159591928		iTLB-loads:u	390665184	42.00	2.323	G/sec
48		iTLB-load-misses:u	386701592	41.00	0.00	of all iTLB cache accesses
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
