# started on Tue Jan 14 13:30:04 2025

934.00	msec	task-clock:u	933995200	100.00	0.999	CPUs utilized
0		context-switches:u	933995200	100.00	0.000	/sec
0		cpu-migrations:u	933995200	100.00	0.000	/sec
33		page-faults:u	933995200	100.00	35.332	/sec
2195713432		cycles:u	454637778	48.00	2.351	GHz
6526631556		instructions:u	454635162	48.00	2.97	insn per cycle
2152266411		branches:u	458209627	49.00	2.304	G/sec
3772		branch-misses:u	462208590	49.00	0.00	of all branches
72985		L1-dcache-loads:u	466207646	49.00	78.143	K/sec
3277		L1-dcache-load-misses:u	470209114	50.00	4.49	of all L1-dcache accesses
5979		LLC-loads:u	477621923	51.00	6.402	K/sec
49		LLC-load-misses:u	411361998	44.00	0.82	of all LL-cache accesses
2159010234		L1-icache-loads:u	411360575	44.00	2.312	G/sec
2013		L1-icache-load-misses:u	407786130	43.00	0.00	of all L1-icache accesses
6923		dTLB-loads:u	403786445	43.00	7.412	K/sec
88		dTLB-load-misses:u	399785993	42.00	1.27	of all dTLB cache accesses
2163317287		iTLB-loads:u	392409109	42.00	2.316	G/sec
67		iTLB-load-misses:u	388388888	41.00	0.00	of all iTLB cache accesses
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
