# started on Tue Jan 14 16:52:42 2025

2986.20	msec	task-clock:u	2986196968	100.00	1.000	CPUs utilized
0		context-switches:u	2986196968	100.00	0.000	/sec
0		cpu-migrations:u	2986196968	100.00	0.000	/sec
33		page-faults:u	2986196968	100.00	11.051	/sec
7157611556		cycles:u	1485433144	49.00	2.397	GHz
14314766779		instructions:u	1489436679	49.00	2.00	insn per cycle
2862997839		branches:u	1493432736	50.00	958.744	M/sec
3246		branch-misses:u	1497434846	50.00	0.00	of all branches
70551		L1-dcache-loads:u	1501450942	50.00	23.626	K/sec
3908		L1-dcache-load-misses:u	1502238586	50.00	5.54	of all L1-dcache accesses
7796		LLC-loads:u	1502236956	50.00	2.611	K/sec
866		LLC-load-misses:u	1284777401	43.00	11.11	of all LL-cache accesses
5726630209		L1-icache-loads:u	1280759898	42.00	1.918	G/sec
1899		L1-icache-load-misses:u	1276763029	42.00	0.00	of all L1-icache accesses
6635		dTLB-loads:u	1272760901	42.00	2.222	K/sec
0		dTLB-load-misses:u	1271962139	42.00		
5010910189		iTLB-loads:u	1271958256	42.00	1.678	G/sec
0		iTLB-load-misses:u	1271969439	42.00		
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
