# started on Wed Jan 15 07:28:07 2025

986.08	msec	task-clock:u	986076978	100.00	1.000	CPUs utilized
0		context-switches:u	986076978	100.00	0.000	/sec
0		cpu-migrations:u	986076978	100.00	0.000	/sec
33		page-faults:u	986076978	100.00	33.466	/sec
2362207624		cycles:u	482118481	48.00	2.396	GHz
6491608833		instructions:u	483515368	49.00	2.75	insn per cycle
2159378655		branches:u	487512333	49.00	2.190	G/sec
13499369		branch-misses:u	491510740	49.00	0.63	of all branches
73266		L1-dcache-loads:u	495541499	50.00	74.300	K/sec
3314		L1-dcache-load-misses:u	499543962	50.00	4.52	of all L1-dcache accesses
6169		LLC-loads:u	503610964	51.00	6.256	K/sec
9		LLC-load-misses:u	431983515	43.00	0.15	of all LL-cache accesses
2322777461		L1-icache-loads:u	430563001	43.00	2.356	G/sec
1939		L1-icache-load-misses:u	426566645	43.00	0.00	of all L1-icache accesses
6911		dTLB-loads:u	422579868	42.00	7.009	K/sec
98		dTLB-load-misses:u	418534756	42.00	1.42	of all dTLB cache accesses
2322665986		iTLB-loads:u	414532516	42.00	2.355	G/sec
76		iTLB-load-misses:u	410466701	41.00	0.00	of all iTLB cache accesses
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
