# started on Tue Jan 14 14:14:53 2025

1795.33	msec	task-clock:u	1795329584	100.00	1.000	CPUs utilized
0		context-switches:u	1795329584	100.00	0.000	/sec
0		cpu-migrations:u	1795329584	100.00	0.000	/sec
34		page-faults:u	1795329584	100.00	18.938	/sec
4302908311		cycles:u	897204757	49.00	2.397	GHz
6435975827		instructions:u	899334832	50.00	1.50	insn per cycle
2142394592		branches:u	899333069	50.00	1.193	G/sec
4351		branch-misses:u	899332474	50.00	0.00	of all branches
76597		L1-dcache-loads:u	899330037	50.00	42.665	K/sec
3856		L1-dcache-load-misses:u	899324512	50.00	5.03	of all L1-dcache accesses
7717		LLC-loads:u	899325493	50.00	4.298	K/sec
2		LLC-load-misses:u	767992013	42.00	0.03	of all LL-cache accesses
4268847287		L1-icache-loads:u	767996976	42.00	2.378	G/sec
0		L1-icache-load-misses:u	767996331	42.00		
0		dTLB-loads:u	767996996	42.00	0.000	/sec
0		dTLB-load-misses:u	768006070	42.00		
4268719069		iTLB-loads:u	768003962	42.00	2.378	G/sec
0		iTLB-load-misses:u	768004739	42.00		
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
