# started on Fri Sep  6 08:52:26 2024

930.44	msec	task-clock:u	930436829	100.00	1.000	CPUs utilized
0		context-switches:u	930436829	100.00	0.000	/sec
0		cpu-migrations:u	930436829	100.00	0.000	/sec
33		page-faults:u	930436829	100.00	35.467	/sec
2229091789		cycles:u	454459163	48.00	2.396	GHz
6473728693		instructions:u	454450849	48.00	2.90	insn per cycle
2144222530		branches:u	456291648	49.00	2.305	G/sec
5310450		branch-misses:u	460292388	49.00	0.25	of all branches
70936		L1-dcache-loads:u	464299755	49.00	76.239	K/sec
3333		L1-dcache-load-misses:u	468300814	50.00	4.70	of all L1-dcache accesses
5677		LLC-loads:u	472282700	50.00	6.101	K/sec
4		LLC-load-misses:u	407984498	43.00	0.07	of all LL-cache accesses
2214479292		L1-icache-loads:u	407986388	43.00	2.380	G/sec
1695		L1-icache-load-misses:u	406145144	43.00	0.00	of all L1-icache accesses
6223		dTLB-loads:u	402143628	43.00	6.688	K/sec
102		dTLB-load-misses:u	398135904	42.00	1.64	of all dTLB cache accesses
2213925891		iTLB-loads:u	394153167	42.00	2.379	G/sec
64		iTLB-load-misses:u	390154091	41.00	0.00	of all iTLB cache accesses
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
