# started on Wed Jan 15 02:36:17 2025

1102.74	msec	task-clock:u	1102739405	100.00	1.000	CPUs utilized
0		context-switches:u	1102739405	100.00	0.000	/sec
0		cpu-migrations:u	1102739405	100.00	0.000	/sec
33		page-faults:u	1102739405	100.00	29.925	/sec
2587028840		cycles:u	542800777	49.00	2.346	GHz
7309100469		instructions:u	542824610	49.00	2.83	insn per cycle
2228313002		branches:u	542797092	49.00	2.021	G/sec
3461		branch-misses:u	546288792	49.00	0.00	of all branches
72252		L1-dcache-loads:u	550265868	49.00	65.520	K/sec
3326		L1-dcache-load-misses:u	554271184	50.00	4.60	of all L1-dcache accesses
6044		LLC-loads:u	558292851	50.00	5.481	K/sec
4		LLC-load-misses:u	479946884	43.00	0.07	of all LL-cache accesses
2426198771		L1-icache-loads:u	479942260	43.00	2.200	G/sec
9		L1-icache-load-misses:u	479943164	43.00	0.00	of all L1-icache accesses
6716		dTLB-loads:u	476473687	43.00	6.090	K/sec
102		dTLB-load-misses:u	472476129	42.00	1.52	of all dTLB cache accesses
2325006693		iTLB-loads:u	468466369	42.00	2.108	G/sec
73		iTLB-load-misses:u	464447540	42.00	0.00	of all iTLB cache accesses
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
