# started on Wed Jan 15 00:47:46 2025

1804.68	msec	task-clock:u	1804675439	100.00	1.000	CPUs utilized
0		context-switches:u	1804675439	100.00	0.000	/sec
0		cpu-migrations:u	1804675439	100.00	0.000	/sec
33		page-faults:u	1804675439	100.00	18.286	/sec
4325196124		cycles:u	897678888	49.00	2.397	GHz
6541313706		instructions:u	901668052	49.00	1.51	insn per cycle
2151588859		branches:u	905670162	50.00	1.192	G/sec
4556		branch-misses:u	908668350	50.00	0.00	of all branches
76868		L1-dcache-loads:u	908668888	50.00	42.594	K/sec
3775		L1-dcache-load-misses:u	908671257	50.00	4.91	of all L1-dcache accesses
7491		LLC-loads:u	908672293	50.00	4.151	K/sec
635		LLC-load-misses:u	775005959	42.00	8.48	of all LL-cache accesses
4304388673		L1-icache-loads:u	771005647	42.00	2.385	G/sec
0		L1-icache-load-misses:u	768005239	42.00		
0		dTLB-loads:u	768005737	42.00	0.000	/sec
0		dTLB-load-misses:u	768006276	42.00		
4293854811		iTLB-loads:u	768002940	42.00	2.379	G/sec
0		iTLB-load-misses:u	768001834	42.00		
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
