# started on Tue Jan 14 13:35:18 2025

2189.55	msec	task-clock:u	2189545659	100.00	1.000	CPUs utilized
0		context-switches:u	2189545659	100.00	0.000	/sec
0		cpu-migrations:u	2189545659	100.00	0.000	/sec
33		page-faults:u	2189545659	100.00	15.072	/sec
5247845419		cycles:u	1094499922	49.00	2.397	GHz
7155337941		instructions:u	1097553368	50.00	1.36	insn per cycle
2385129883		branches:u	1097559773	50.00	1.089	G/sec
3927		branch-misses:u	1097560201	50.00	0.00	of all branches
76253		L1-dcache-loads:u	1097567329	50.00	34.826	K/sec
3894		L1-dcache-load-misses:u	1097556497	50.00	5.11	of all L1-dcache accesses
7971		LLC-loads:u	1097559957	50.00	3.640	K/sec
14		LLC-load-misses:u	935991847	42.00	0.18	of all LL-cache accesses
4294745650		L1-icache-loads:u	935991830	42.00	1.961	G/sec
2		L1-icache-load-misses:u	935983922	42.00	0.00	of all L1-icache accesses
0		dTLB-loads:u	935986682	42.00	0.000	/sec
0		dTLB-load-misses:u	935987607	42.00		
4294477493		iTLB-loads:u	935990092	42.00	1.961	G/sec
0		iTLB-load-misses:u	935984849	42.00		
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
