# started on Fri Aug 23 20:49:59 2024

955.13	msec	task-clock:u	955130293	100.00	1.000	CPUs utilized
0		context-switches:u	955130293	100.00	0.000	/sec
0		cpu-migrations:u	955130293	100.00	0.000	/sec
27		page-faults:u	955130293	100.00	28.268	/sec
2287788175		cycles:u	479201018	50.00	2.395	GHz
4574649004		instructions:u	479194591	50.00	2.00	insn per cycle
2171487989		branches:u	479188995	50.00	2.273	G/sec
3883		branch-misses:u	479148666	50.00	0.00	of all branches
74680		L1-dcache-loads:u	479121421	50.00	78.188	K/sec
3630		L1-dcache-load-misses:u	479132017	50.00	4.86	of all L1-dcache accesses
6305		LLC-loads:u	479144628	50.00	6.601	K/sec
72		LLC-load-misses:u	407935590	42.00	1.14	of all LL-cache accesses
2202591496		L1-icache-loads:u	407939906	42.00	2.306	G/sec
11		L1-icache-load-misses:u	408001740	42.00	0.00	of all L1-icache accesses
0		dTLB-loads:u	407983148	42.00	0.000	/sec
0		dTLB-load-misses:u	408005464	42.00		
2173176170		iTLB-loads:u	408000111	42.00	2.275	G/sec
0		iTLB-load-misses:u	407985481	42.00		
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
