# started on Thu Aug 22 21:48:10 2024

965.78	msec	task-clock:u	965782423	100.00	1.000	CPUs utilized
0		context-switches:u	965782423	100.00	0.000	/sec
0		cpu-migrations:u	965782423	100.00	0.000	/sec
27		page-faults:u	965782423	100.00	27.957	/sec
2313708771		cycles:u	476857873	49.00	2.396	GHz
4500440908		instructions:u	480831424	49.00	1.95	insn per cycle
2187223454		branches:u	484800903	50.00	2.265	G/sec
3694		branch-misses:u	488823183	50.00	0.00	of all branches
74081		L1-dcache-loads:u	489778093	50.00	76.706	K/sec
3488		L1-dcache-load-misses:u	489774258	50.00	4.71	of all L1-dcache accesses
6254		LLC-loads:u	489778813	50.00	6.476	K/sec
560		LLC-load-misses:u	416949534	43.00	8.95	of all LL-cache accesses
2188673045		L1-icache-loads:u	412949797	42.00	2.266	G/sec
609		L1-icache-load-misses:u	408982185	42.00	0.00	of all L1-icache accesses
0		dTLB-loads:u	408009535	42.00	0.000	/sec
0		dTLB-load-misses:u	408005258	42.00		
2146318856		iTLB-loads:u	408007369	42.00	2.222	G/sec
0		iTLB-load-misses:u	408004186	42.00		
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
