# started on Thu Aug 22 21:53:29 2024

970.67	msec	task-clock:u	970668719	100.00	1.000	CPUs utilized
0		context-switches:u	970668719	100.00	0.000	/sec
0		cpu-migrations:u	970668719	100.00	0.000	/sec
27		page-faults:u	970668719	100.00	27.816	/sec
2325678876		cycles:u	478845554	49.00	2.396	GHz
4614905389		instructions:u	482829871	49.00	1.98	insn per cycle
2182153646		branches:u	486831720	50.00	2.248	G/sec
3288		branch-misses:u	490821515	50.00	0.00	of all branches
70872		L1-dcache-loads:u	494672998	50.00	73.014	K/sec
3592		L1-dcache-load-misses:u	494701737	50.00	5.07	of all L1-dcache accesses
5876		LLC-loads:u	494698575	50.00	6.054	K/sec
256		LLC-load-misses:u	419838572	43.00	4.36	of all LL-cache accesses
2219133443		L1-icache-loads:u	415836758	42.00	2.286	G/sec
584		L1-icache-load-misses:u	411847073	42.00	0.00	of all L1-icache accesses
0		dTLB-loads:u	407996110	42.00	0.000	/sec
0		dTLB-load-misses:u	407996519	42.00		
2183374927		iTLB-loads:u	407970479	42.00	2.249	G/sec
0		iTLB-load-misses:u	407970387	42.00		
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
