# started on Thu Aug 22 21:30:31 2024

967.46	msec	task-clock:u	967455862	100.00	1.000	CPUs utilized
0		context-switches:u	967455862	100.00	0.000	/sec
0		cpu-migrations:u	967455862	100.00	0.000	/sec
27		page-faults:u	967455862	100.00	27.908	/sec
2316698318		cycles:u	483076532	49.00	2.395	GHz
4598187641		instructions:u	487046455	50.00	1.98	insn per cycle
2179918188		branches:u	491061921	50.00	2.253	G/sec
4574		branch-misses:u	491464199	50.00	0.00	of all branches
74968		L1-dcache-loads:u	491480751	50.00	77.490	K/sec
3523		L1-dcache-load-misses:u	491503755	50.00	4.70	of all L1-dcache accesses
6292		LLC-loads:u	491501865	50.00	6.504	K/sec
708		LLC-load-misses:u	412415019	42.00	11.25	of all LL-cache accesses
2250414678		L1-icache-loads:u	408408443	42.00	2.326	G/sec
21		L1-icache-load-misses:u	407975032	42.00	0.00	of all L1-icache accesses
0		dTLB-loads:u	407989998	42.00	0.000	/sec
0		dTLB-load-misses:u	407972276	42.00		
2215952221		iTLB-loads:u	407961535	42.00	2.290	G/sec
0		iTLB-load-misses:u	407953923	42.00		
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
