# started on Thu Aug 22 22:30:02 2024

1792.01	msec	task-clock:u	1792014862	100.00	1.000	CPUs utilized
0		context-switches:u	1792014862	100.00	0.000	/sec
0		cpu-migrations:u	1792014862	100.00	0.000	/sec
27		page-faults:u	1792014862	100.00	15.067	/sec
4294397634		cycles:u	896006035	49.00	2.396	GHz
8230329470		instructions:u	895999907	49.00	1.92	insn per cycle
2504855387		branches:u	895988715	49.00	1.398	G/sec
3598		branch-misses:u	895990902	49.00	0.00	of all branches
74207		L1-dcache-loads:u	895983925	49.00	41.410	K/sec
3541		L1-dcache-load-misses:u	896022830	50.00	4.77	of all L1-dcache accesses
6343		LLC-loads:u	896013290	50.00	3.540	K/sec
16		LLC-load-misses:u	768009310	42.00	0.25	of all LL-cache accesses
3221562143		L1-icache-loads:u	768021681	42.00	1.798	G/sec
30		L1-icache-load-misses:u	768022276	42.00	0.00	of all L1-icache accesses
0		dTLB-loads:u	768028533	42.00	0.000	/sec
0		dTLB-load-misses:u	767999756	42.00		
2863657365		iTLB-loads:u	768000290	42.00	1.598	G/sec
0		iTLB-load-misses:u	768007757	42.00		
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
