# started on Thu Aug 22 22:17:24 2024

1109.25	msec	task-clock:u	1109250218	100.00	0.999	CPUs utilized
0		context-switches:u	1109250218	100.00	0.000	/sec
0		cpu-migrations:u	1109250218	100.00	0.000	/sec
28		page-faults:u	1109250218	100.00	25.242	/sec
2657882302		cycles:u	545983556	49.00	2.396	GHz
5314864976		instructions:u	549264478	49.00	2.00	insn per cycle
2248544307		branches:u	549258829	49.00	2.027	G/sec
3578		branch-misses:u	549259848	49.00	0.00	of all branches
71157		L1-dcache-loads:u	552995351	49.00	64.149	K/sec
3363		L1-dcache-load-misses:u	556997554	50.00	4.73	of all L1-dcache accesses
5892		LLC-loads:u	560995796	50.00	5.312	K/sec
16		LLC-load-misses:u	479986329	43.00	0.27	of all LL-cache accesses
2352151973		L1-icache-loads:u	479991705	43.00	2.120	G/sec
9		L1-icache-load-misses:u	479990888	43.00	0.00	of all L1-icache accesses
0		dTLB-loads:u	479992221	43.00	0.000	/sec
53		dTLB-load-misses:u	476254386	42.00		
2249580921		iTLB-loads:u	472253052	42.00	2.028	G/sec
33		iTLB-load-misses:u	468260871	42.00	0.00	of all iTLB cache accesses
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
