# started on Thu Aug 22 21:32:54 2024

1012.34	msec	task-clock:u	1012337128	100.00	1.000	CPUs utilized
0		context-switches:u	1012337128	100.00	0.000	/sec
0		cpu-migrations:u	1012337128	100.00	0.000	/sec
27		page-faults:u	1012337128	100.00	26.671	/sec
2379066707		cycles:u	504818297	49.00	2.350	GHz
4806957638		instructions:u	508363557	50.00	2.02	insn per cycle
2197461908		branches:u	508351629	50.00	2.171	G/sec
3701		branch-misses:u	508359335	50.00	0.00	of all branches
72954		L1-dcache-loads:u	508343782	50.00	72.065	K/sec
3574		L1-dcache-load-misses:u	508357868	50.00	4.90	of all L1-dcache accesses
6356		LLC-loads:u	508385241	50.00	6.279	K/sec
4		LLC-load-misses:u	431987109	42.00	0.06	of all LL-cache accesses
2278849241		L1-icache-loads:u	431980665	42.00	2.251	G/sec
18		L1-icache-load-misses:u	431984685	42.00	0.00	of all L1-icache accesses
0		dTLB-loads:u	431993474	42.00	0.000	/sec
0		dTLB-load-misses:u	431994981	42.00		
2235164004		iTLB-loads:u	431952721	42.00	2.208	G/sec
0		iTLB-load-misses:u	431967721	42.00		
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
