# started on Thu Aug 22 23:03:38 2024

1049.73	msec	task-clock:u	1049727625	100.00	1.000	CPUs utilized
0		context-switches:u	1049727625	100.00	0.000	/sec
0		cpu-migrations:u	1049727625	100.00	0.000	/sec
27		page-faults:u	1049727625	100.00	25.721	/sec
2515344928		cycles:u	517744924	49.00	2.396	GHz
4512221348		instructions:u	517737443	49.00	1.79	insn per cycle
2219048377		branches:u	517732146	49.00	2.114	G/sec
4153		branch-misses:u	519333181	49.00	0.00	of all branches
74210		L1-dcache-loads:u	523332682	49.00	70.695	K/sec
3304		L1-dcache-load-misses:u	527331315	50.00	4.45	of all L1-dcache accesses
5527		LLC-loads:u	531333221	50.00	5.265	K/sec
6		LLC-load-misses:u	455989441	43.00	0.11	of all LL-cache accesses
2220391465		L1-icache-loads:u	455995647	43.00	2.115	G/sec
9		L1-icache-load-misses:u	455995202	43.00	0.00	of all L1-icache accesses
2342		dTLB-loads:u	454393148	43.00	2.231	K/sec
34		dTLB-load-misses:u	450395551	42.00	1.45	of all dTLB cache accesses
2220169829		iTLB-loads:u	446395533	42.00	2.115	G/sec
30		iTLB-load-misses:u	442401240	42.00	0.00	of all iTLB cache accesses
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
