# started on Fri Aug 23 21:26:54 2024

953.03	msec	task-clock:u	953026348	100.00	1.000	CPUs utilized
0		context-switches:u	953026348	100.00	0.000	/sec
0		cpu-migrations:u	953026348	100.00	0.000	/sec
28		page-faults:u	953026348	100.00	29.380	/sec
2283587407		cycles:u	477037665	50.00	2.396	GHz
4510759650		instructions:u	477025055	50.00	1.98	insn per cycle
2171814516		branches:u	477024019	50.00	2.279	G/sec
3606		branch-misses:u	477025607	50.00	0.00	of all branches
74552		L1-dcache-loads:u	477024145	50.00	78.227	K/sec
3540		L1-dcache-load-misses:u	477025161	50.00	4.75	of all L1-dcache accesses
6073		LLC-loads:u	477024221	50.00	6.372	K/sec
0		LLC-load-misses:u	408001073	42.00		
2201152390		L1-icache-loads:u	408001847	42.00	2.310	G/sec
0		L1-icache-load-misses:u	408001389	42.00		
0		dTLB-loads:u	408001127	42.00	0.000	/sec
0		dTLB-load-misses:u	408001649	42.00		
2173188245		iTLB-loads:u	408000833	42.00	2.280	G/sec
0		iTLB-load-misses:u	408001962	42.00		
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
