# started on Fri Sep  6 01:52:42 2024

931.21	msec	task-clock:u	931207756	100.00	1.000	CPUs utilized
0		context-switches:u	931207756	100.00	0.000	/sec
0		cpu-migrations:u	931207756	100.00	0.000	/sec
33		page-faults:u	931207756	100.00	35.438	/sec
2231116855		cycles:u	455230128	48.00	2.396	GHz
6588591472		instructions:u	455215684	48.00	2.95	insn per cycle
2157456428		branches:u	456138037	48.00	2.317	G/sec
3381		branch-misses:u	460137535	49.00	0.00	of all branches
71742		L1-dcache-loads:u	464137037	49.00	77.042	K/sec
3353		L1-dcache-load-misses:u	468136442	50.00	4.67	of all L1-dcache accesses
5824		LLC-loads:u	472138961	50.00	6.254	K/sec
6		LLC-load-misses:u	407990405	43.00	0.10	of all LL-cache accesses
2188321855		L1-icache-loads:u	408002906	43.00	2.350	G/sec
1720		L1-icache-load-misses:u	407069906	43.00	0.00	of all L1-icache accesses
6607		dTLB-loads:u	403070275	43.00	7.095	K/sec
116		dTLB-load-misses:u	399070036	42.00	1.76	of all dTLB cache accesses
2173033891		iTLB-loads:u	395070276	42.00	2.334	G/sec
54		iTLB-load-misses:u	391069036	41.00	0.00	of all iTLB cache accesses
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
