# started on Fri Sep  6 02:59:59 2024

1808.91	msec	task-clock:u	1808906196	100.00	1.000	CPUs utilized
0		context-switches:u	1808906196	100.00	0.000	/sec
0		cpu-migrations:u	1808906196	100.00	0.000	/sec
34		page-faults:u	1808906196	100.00	18.796	/sec
4335053185		cycles:u	898460275	49.00	2.397	GHz
6430824956		instructions:u	902427642	49.00	1.48	insn per cycle
2137503633		branches:u	906424476	50.00	1.182	G/sec
4589761		branch-misses:u	910364903	50.00	0.21	of all branches
77227		L1-dcache-loads:u	912909460	50.00	42.693	K/sec
3750		L1-dcache-load-misses:u	912910384	50.00	4.86	of all L1-dcache accesses
7231		LLC-loads:u	912976434	50.00	3.997	K/sec
955		LLC-load-misses:u	778479756	43.00	13.21	of all LL-cache accesses
4308276433		L1-icache-loads:u	774480554	42.00	2.382	G/sec
1779		L1-icache-load-misses:u	770537702	42.00	0.00	of all L1-icache accesses
0		dTLB-loads:u	768001533	42.00	0.000	/sec
0		dTLB-load-misses:u	767995554	42.00		
4308716205		iTLB-loads:u	767995351	42.00	2.382	G/sec
0		iTLB-load-misses:u	767933427	42.00		
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
