# started on Fri Sep  6 00:19:36 2024

916.42	msec	task-clock:u	916422309	100.00	1.000	CPUs utilized
0		context-switches:u	916422309	100.00	0.000	/sec
0		cpu-migrations:u	916422309	100.00	0.000	/sec
34		page-faults:u	916422309	100.00	37.101	/sec
2194408441		cycles:u	450020569	49.00	2.395	GHz
6486963912		instructions:u	454004532	49.00	2.96	insn per cycle
2151813460		branches:u	458003864	49.00	2.348	G/sec
3826		branch-misses:u	462012828	50.00	0.00	of all branches
70909		L1-dcache-loads:u	466004534	50.00	77.376	K/sec
3887		L1-dcache-load-misses:u	468428014	51.00	5.48	of all L1-dcache accesses
7163		LLC-loads:u	468453926	51.00	7.816	K/sec
1352		LLC-load-misses:u	398416536	43.00	18.87	of all LL-cache accesses
2153090346		L1-icache-loads:u	394418557	43.00	2.349	G/sec
1992		L1-icache-load-misses:u	390416091	42.00	0.00	of all L1-icache accesses
7219		dTLB-loads:u	386417054	42.00	7.877	K/sec
0		dTLB-load-misses:u	383995648	41.00		
2153600392		iTLB-loads:u	383991848	41.00	2.350	G/sec
2		iTLB-load-misses:u	383970422	41.00	0.00	of all iTLB cache accesses
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
