# started on Fri Sep  6 08:44:19 2024

900.83	msec	task-clock:u	900830997	100.00	1.000	CPUs utilized
0		context-switches:u	900830997	100.00	0.000	/sec
0		cpu-migrations:u	900830997	100.00	0.000	/sec
33		page-faults:u	900830997	100.00	36.633	/sec
2158402612		cycles:u	451621386	50.00	2.396	GHz
6442710344		instructions:u	452841794	50.00	2.98	insn per cycle
2133487859		branches:u	452841420	50.00	2.368	G/sec
4804		branch-misses:u	452841129	50.00	0.00	of all branches
82145		L1-dcache-loads:u	452828983	50.00	91.188	K/sec
3839		L1-dcache-load-misses:u	452850996	50.00	4.67	of all L1-dcache accesses
7262		LLC-loads:u	452853368	50.00	8.061	K/sec
16		LLC-load-misses:u	383988576	42.00	0.22	of all LL-cache accesses
2147385746		L1-icache-loads:u	383989425	42.00	2.384	G/sec
4		L1-icache-load-misses:u	383989002	42.00	0.00	of all L1-icache accesses
0		dTLB-loads:u	384001996	42.00	0.000	/sec
0		dTLB-load-misses:u	384002870	42.00		
2135114631		iTLB-loads:u	383978648	42.00	2.370	G/sec
0		iTLB-load-misses:u	383977775	42.00		
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
