# started on Fri Sep  6 07:00:10 2024

916.89	msec	task-clock:u	916893292	100.00	1.000	CPUs utilized
0		context-switches:u	916893292	100.00	0.000	/sec
0		cpu-migrations:u	916893292	100.00	0.000	/sec
33		page-faults:u	916893292	100.00	35.991	/sec
2197032395		cycles:u	449446088	49.00	2.396	GHz
6407396788		instructions:u	453439350	49.00	2.92	insn per cycle
2134309322		branches:u	457438347	49.00	2.328	G/sec
4459087		branch-misses:u	461436904	50.00	0.21	of all branches
71239		L1-dcache-loads:u	465373275	50.00	77.696	K/sec
3695		L1-dcache-load-misses:u	468904555	51.00	5.19	of all L1-dcache accesses
7162		LLC-loads:u	468906607	51.00	7.811	K/sec
548		LLC-load-misses:u	399453481	43.00	7.65	of all LL-cache accesses
2183960129		L1-icache-loads:u	395454668	43.00	2.382	G/sec
1759		L1-icache-load-misses:u	391454702	42.00	0.00	of all L1-icache accesses
6632		dTLB-loads:u	387521241	42.00	7.233	K/sec
0		dTLB-load-misses:u	383987978	41.00		
2184480662		iTLB-loads:u	383987608	41.00	2.382	G/sec
0		iTLB-load-misses:u	384001036	41.00		
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
