# started on Wed Sep  4 22:50:36 2024

2000.07	msec	task-clock:u	2000071401	100.00	1.000	CPUs utilized
0		context-switches:u	2000071401	100.00	0.000	/sec
0		cpu-migrations:u	2000071401	100.00	0.000	/sec
33		page-faults:u	2000071401	100.00	16.499	/sec
4752040093		cycles:u	992074792	49.00	2.376	GHz
7353778020		instructions:u	992066226	49.00	1.55	insn per cycle
2262714762		branches:u	992095757	49.00	1.131	G/sec
3798		branch-misses:u	995236700	49.00	0.00	of all branches
72507		L1-dcache-loads:u	999238074	49.00	36.252	K/sec
3309		L1-dcache-load-misses:u	1003242329	50.00	4.56	of all L1-dcache accesses
5675		LLC-loads:u	1007243033	50.00	2.837	K/sec
9		LLC-load-misses:u	864005181	43.00	0.16	of all LL-cache accesses
4400735275		L1-icache-loads:u	864003807	43.00	2.200	G/sec
4		L1-icache-load-misses:u	863975942	43.00	0.00	of all L1-icache accesses
6526		dTLB-loads:u	860833384	43.00	3.263	K/sec
93		dTLB-load-misses:u	856833330	42.00	1.43	of all dTLB cache accesses
4296628905		iTLB-loads:u	852828795	42.00	2.148	G/sec
70		iTLB-load-misses:u	848825848	42.00	0.00	of all iTLB cache accesses
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
