# started on Fri Sep  6 01:56:27 2024

910.99	msec	task-clock:u	910986996	100.00	1.000	CPUs utilized
0		context-switches:u	910986996	100.00	0.000	/sec
0		cpu-migrations:u	910986996	100.00	0.000	/sec
33		page-faults:u	910986996	100.00	36.224	/sec
2182523961		cycles:u	449219940	49.00	2.396	GHz
6504732524		instructions:u	453210831	49.00	2.98	insn per cycle
2152401133		branches:u	457213441	50.00	2.363	G/sec
3290		branch-misses:u	461234368	50.00	0.00	of all branches
76476		L1-dcache-loads:u	463017370	50.00	83.949	K/sec
3665		L1-dcache-load-misses:u	463017074	50.00	4.79	of all L1-dcache accesses
7315		LLC-loads:u	463015798	50.00	8.030	K/sec
948		LLC-load-misses:u	393774647	43.00	12.96	of all LL-cache accesses
2165411748		L1-icache-loads:u	389776150	42.00	2.377	G/sec
1849		L1-icache-load-misses:u	385773258	42.00	0.00	of all L1-icache accesses
0		dTLB-loads:u	383980238	42.00	0.000	/sec
0		dTLB-load-misses:u	383969550	42.00		
2159758742		iTLB-loads:u	383969774	42.00	2.371	G/sec
0		iTLB-load-misses:u	383969477	42.00		
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
