# started on Thu Sep  5 22:48:26 2024

907.35	msec	task-clock:u	907350497	100.00	1.000	CPUs utilized
0		context-switches:u	907350497	100.00	0.000	/sec
0		cpu-migrations:u	907350497	100.00	0.000	/sec
33		page-faults:u	907350497	100.00	36.370	/sec
2173917007		cycles:u	451519294	49.00	2.396	GHz
6483284043		instructions:u	455512645	50.00	2.98	insn per cycle
2143220105		branches:u	459346385	50.00	2.362	G/sec
3889		branch-misses:u	459358699	50.00	0.00	of all branches
76368		L1-dcache-loads:u	459363872	50.00	84.166	K/sec
3729		L1-dcache-load-misses:u	459367387	50.00	4.88	of all L1-dcache accesses
7012		LLC-loads:u	459368258	50.00	7.728	K/sec
926		LLC-load-misses:u	387837352	42.00	13.21	of all LL-cache accesses
2160234654		L1-icache-loads:u	384002426	42.00	2.381	G/sec
0		L1-icache-load-misses:u	384004187	42.00		
0		dTLB-loads:u	383991092	42.00	0.000	/sec
0		dTLB-load-misses:u	383985794	42.00		
2145045060		iTLB-loads:u	383982479	42.00	2.364	G/sec
0		iTLB-load-misses:u	383982406	42.00		
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
