# started on Wed Jan 15 01:46:05 2025

919.91	msec	task-clock:u	919909072	100.00	1.000	CPUs utilized
0		context-switches:u	919909072	100.00	0.000	/sec
0		cpu-migrations:u	919909072	100.00	0.000	/sec
33		page-faults:u	919909072	100.00	35.873	/sec
2204081635		cycles:u	448284037	48.00	2.396	GHz
6506684665		instructions:u	452255719	49.00	2.95	insn per cycle
2190661880		branches:u	456257111	49.00	2.381	G/sec
3399		branch-misses:u	460249982	50.00	0.00	of all branches
70524		L1-dcache-loads:u	464244685	50.00	76.664	K/sec
3434		L1-dcache-load-misses:u	468175703	50.00	4.87	of all L1-dcache accesses
7851		LLC-loads:u	471912260	51.00	8.535	K/sec
1811		LLC-load-misses:u	403652203	43.00	23.07	of all LL-cache accesses
2178257161		L1-icache-loads:u	399655814	43.00	2.368	G/sec
1873		L1-icache-load-misses:u	395660110	43.00	0.00	of all L1-icache accesses
7114		dTLB-loads:u	391660015	42.00	7.733	K/sec
104		dTLB-load-misses:u	387734516	42.00	1.46	of all dTLB cache accesses
2165937368		iTLB-loads:u	383999740	41.00	2.355	G/sec
0		iTLB-load-misses:u	383996574	41.00		
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
