# started on Tue Jan 14 08:07:40 2025

966.35	msec	task-clock:u	966354513	100.00	1.000	CPUs utilized
0		context-switches:u	966354513	100.00	0.000	/sec
0		cpu-migrations:u	966354513	100.00	0.000	/sec
33		page-faults:u	966354513	100.00	34.149	/sec
2315441689		cycles:u	479049606	49.00	2.396	GHz
6676881251		instructions:u	483044163	49.00	2.88	insn per cycle
2281275356		branches:u	487042329	50.00	2.361	G/sec
4317		branch-misses:u	490387258	50.00	0.00	of all branches
79024		L1-dcache-loads:u	490377161	50.00	81.775	K/sec
3793		L1-dcache-load-misses:u	490365589	50.00	4.80	of all L1-dcache accesses
7998		LLC-loads:u	490370069	50.00	8.276	K/sec
1265		LLC-load-misses:u	415319200	42.00	15.82	of all LL-cache accesses
2214951932		L1-icache-loads:u	411312685	42.00	2.292	G/sec
11		L1-icache-load-misses:u	407966517	42.00	0.00	of all L1-icache accesses
0		dTLB-loads:u	407975905	42.00	0.000	/sec
0		dTLB-load-misses:u	407990925	42.00		
2182151016		iTLB-loads:u	407991166	42.00	2.258	G/sec
0		iTLB-load-misses:u	407984111	42.00		
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
