# started on Tue Jan 14 09:01:12 2025

1217.51	msec	task-clock:u	1217508608	100.00	1.000	CPUs utilized
0		context-switches:u	1217508608	100.00	0.000	/sec
0		cpu-migrations:u	1217508608	100.00	0.000	/sec
34		page-faults:u	1217508608	100.00	27.926	/sec
2863294544		cycles:u	601704072	49.00	2.352	GHz
7423846154		instructions:u	601558535	49.00	2.59	insn per cycle
2861956227		branches:u	601509113	49.00	2.351	G/sec
3491		branch-misses:u	602294759	49.00	0.00	of all branches
71599		L1-dcache-loads:u	606357551	49.00	58.808	K/sec
3372		L1-dcache-load-misses:u	610408516	50.00	4.71	of all L1-dcache accesses
6107		LLC-loads:u	614413833	50.00	5.016	K/sec
4		LLC-load-misses:u	527948276	43.00	0.07	of all LL-cache accesses
2371211466		L1-icache-loads:u	528000459	43.00	1.948	G/sec
4		L1-icache-load-misses:u	528001091	43.00	0.00	of all L1-icache accesses
6625		dTLB-loads:u	527213832	43.00	5.441	K/sec
111		dTLB-load-misses:u	523151055	42.00	1.68	of all dTLB cache accesses
2235489931		iTLB-loads:u	519098703	42.00	1.836	G/sec
82		iTLB-load-misses:u	515095925	42.00	0.00	of all iTLB cache accesses
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
