# started on Wed Jan 15 05:26:31 2025

917.97	msec	task-clock:u	917974140	100.00	0.999	CPUs utilized
0		context-switches:u	917974140	100.00	0.000	/sec
0		cpu-migrations:u	917974140	100.00	0.000	/sec
33		page-faults:u	917974140	100.00	35.949	/sec
2199510873		cycles:u	450572351	49.00	2.396	GHz
6491126748		instructions:u	454551866	49.00	2.95	insn per cycle
2166169057		branches:u	458345772	49.00	2.360	G/sec
3804		branch-misses:u	462351440	50.00	0.00	of all branches
70888		L1-dcache-loads:u	466350754	50.00	77.222	K/sec
3818		L1-dcache-load-misses:u	469995362	51.00	5.39	of all L1-dcache accesses
7812		LLC-loads:u	469994918	51.00	8.510	K/sec
558		LLC-load-misses:u	399420717	43.00	7.14	of all LL-cache accesses
2168603172		L1-icache-loads:u	395629020	43.00	2.362	G/sec
1837		L1-icache-load-misses:u	391645848	42.00	0.00	of all L1-icache accesses
7047		dTLB-loads:u	387623052	42.00	7.677	K/sec
0		dTLB-load-misses:u	383978647	41.00		
2158764019		iTLB-loads:u	383978778	41.00	2.352	G/sec
0		iTLB-load-misses:u	383978666	41.00		
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
