# started on Tue Jan 14 08:09:09 2025

937.63	msec	task-clock:u	937632033	100.00	0.991	CPUs utilized
0		context-switches:u	937632033	100.00	0.000	/sec
0		cpu-migrations:u	937632033	100.00	0.000	/sec
33		page-faults:u	937632033	100.00	35.195	/sec
2246163348		cycles:u	461695260	49.00	2.396	GHz
6575783601		instructions:u	461629165	49.00	2.93	insn per cycle
2225294547		branches:u	461630907	49.00	2.373	G/sec
3886		branch-misses:u	463180128	49.00	0.00	of all branches
73601		L1-dcache-loads:u	467136926	49.00	78.497	K/sec
3317		L1-dcache-load-misses:u	471130092	50.00	4.51	of all L1-dcache accesses
6244		LLC-loads:u	475101833	50.00	6.659	K/sec
4		LLC-load-misses:u	407947609	43.00	0.06	of all LL-cache accesses
2186484231		L1-icache-loads:u	408002553	43.00	2.332	G/sec
32		L1-icache-load-misses:u	407973367	43.00	0.00	of all L1-icache accesses
7358		dTLB-loads:u	406494071	43.00	7.847	K/sec
135		dTLB-load-misses:u	402500923	42.00	1.83	of all dTLB cache accesses
2166735205		iTLB-loads:u	398530273	42.00	2.311	G/sec
83		iTLB-load-misses:u	394534351	42.00	0.00	of all iTLB cache accesses
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
