# started on Tue Jan 14 16:09:26 2025

1824.83	msec	task-clock:u	1824829994	100.00	1.000	CPUs utilized
0		context-switches:u	1824829994	100.00	0.000	/sec
0		cpu-migrations:u	1824829994	100.00	0.000	/sec
33		page-faults:u	1824829994	100.00	18.084	/sec
4373065746		cycles:u	900855421	49.00	2.396	GHz
6649873622		instructions:u	901809736	49.00	1.52	insn per cycle
2299310787		branches:u	905823495	49.00	1.260	G/sec
4215		branch-misses:u	909827352	49.00	0.00	of all branches
71650		L1-dcache-loads:u	913813366	50.00	39.264	K/sec
3368		L1-dcache-load-misses:u	917813789	50.00	4.70	of all L1-dcache accesses
6283		LLC-loads:u	921820257	50.00	3.443	K/sec
4		LLC-load-misses:u	791988515	43.00	0.06	of all LL-cache accesses
4329016820		L1-icache-loads:u	791020906	43.00	2.372	G/sec
2005		L1-icache-load-misses:u	787004962	43.00	0.00	of all L1-icache accesses
6842		dTLB-loads:u	783017367	42.00	3.749	K/sec
105		dTLB-load-misses:u	779015928	42.00	1.53	of all dTLB cache accesses
4306305090		iTLB-loads:u	775015775	42.00	2.360	G/sec
73		iTLB-load-misses:u	771008516	42.00	0.00	of all iTLB cache accesses
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
