# started on Tue Jan 14 14:16:06 2025

1804.72	msec	task-clock:u	1804723069	100.00	1.000	CPUs utilized
0		context-switches:u	1804723069	100.00	0.000	/sec
0		cpu-migrations:u	1804723069	100.00	0.000	/sec
34		page-faults:u	1804723069	100.00	18.839	/sec
4325140739		cycles:u	897007645	49.00	2.397	GHz
6479069802		instructions:u	900993478	49.00	1.50	insn per cycle
2162378393		branches:u	904968349	50.00	1.198	G/sec
4841		branch-misses:u	908735961	50.00	0.00	of all branches
79242		L1-dcache-loads:u	908737274	50.00	43.908	K/sec
3860		L1-dcache-load-misses:u	908737889	50.00	4.87	of all L1-dcache accesses
7810		LLC-loads:u	908740071	50.00	4.328	K/sec
793		LLC-load-misses:u	775728555	42.00	10.15	of all LL-cache accesses
4301481962		L1-icache-loads:u	771754275	42.00	2.383	G/sec
4		L1-icache-load-misses:u	767997184	42.00	0.00	of all L1-icache accesses
0		dTLB-loads:u	767985369	42.00	0.000	/sec
4		dTLB-load-misses:u	767985405	42.00		
4293450172		iTLB-loads:u	767982016	42.00	2.379	G/sec
0		iTLB-load-misses:u	767992588	42.00		
<not supported>		L1-dcache-prefetches:u	0	100.00		
<not supported>		L1-dcache-prefetch-misses:u	0	100.00		
